Unnamed: 0.1,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
6276,6276,fairmont lin hadir jepang jakarta di,Travel_&_Pariwisata,0,0,0,0,0,Fairmont Menghadirkan Kuliner Jepang di Jakarta,0
8180,8180,marsha tuntut tengker hal pada ini sang telah suami meni tahun,Hiburan_&_Selebriti,0,0,1,1,0,Marsha Tengker Tuntut Hal Ini Pada Sang Suami Setelah 2 Tahun Menikah,1
3197,3197,Marquez saing di misano quartararo hadap motogp aragon,Olahraga,0,0,1,4,2,"Menyaingi Marquez di Misano, Quartararo , Hadapi MotoGP Aragon 2019",0
345,345,minta kesah rkuhp perintah tunda waktu guna sosialisasi untuk,Berita_indonesia,0,0,0,0,1,"Minta Pengesahan RKUHP Ditunda, Pemerintah Gunakan Waktu untuk Sosialisasi",0
4250,4250,bappena surplu neraca pariwisata jasa teru tipi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bappenas: Surplus Neraca Jasa Pariwisata Terus Menipis,0
2556,2556,laut observatorium milik hilang jerman duga misteriu arah pada,Berita_indonesia,0,0,0,0,4,"Observatorium Laut Milik Jerman Hilang Misterius, Dugaan Mengarah pada...",1
4524,4524,himpuh cerita prote biaya visa respon apa saudi utus,Agama,0,1,0,0,2,"Cerita Himpuh Protes Biaya Visa, Apa Respons Utusan Saudi?  ",1
675,675,masker warga bagibagi di lapang medan merdeka,Berita_indonesia,0,0,0,0,0,Warga Bagi-bagi Masker di Lapangan Merdeka Medan,0
466,466,Fahri minta tolak uu sikap kpk jantan tunjuk kaji,Berita_indonesia,1,0,0,0,1,Fahri Minta Penolak UU KPK Bersikap Jantan: Tunjukkan Kajiannya!,0
5819,5819,kpk akan lantik pimpin dua jabat baru,Berita_indonesia,0,0,0,0,0,Pimpinan KPK Akan Lantik Dua Pejabat Baru,0
4842,4842,terlalu tangguh bagi australia ceska di piala dunia fiba,Olahraga,0,0,0,0,0,Australia Terlalu Tangguh Bagi Ceska di Piala Dunia FIBA,0
1400,1400,sinopsi rindu sinetron baginda episod tayang nabi mei,Hiburan_&_Selebriti,0,0,1,8,1,"Sinopsis Sinetron 'MERINDU BAGINDA NABI' Episode 11, Tayang 16 Mei 2019",0
5364,5364,ihsg tutup poin hilang iring bursa asia lonjak,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,1,"IHSG Ditutup Kehilangan 32,16 Poin Iringi Lonjakan Bursa Asia",0
2275,2275,ikan ribu di mati ambon bmkg sebut tak tsunami hubung dengan,Teknologi_&_Sains,0,0,0,0,1,"Ribuan Ikan Mati di Ambon, BMKG Sebut Tak Berhubungan dengan Tsunami",0
8429,8429,baca respon mahasiswa maklumat fahri hamzah jadi sorot,Berita_indonesia,0,0,0,0,1,"Mahasiswa Bacakan Maklumat, Respons Fahri Hamzah Jadi Sorotan",1
4802,4802,sesuai bulog minta serap salur dengan bera,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bulog Minta Penyesuaian Serapan dengan Penyaluran Beras ,0
7936,7936,kerap jokowi keluh investasi minta tak banding terusterusan indonesia vietnam dengan,Berita_indonesia,0,0,0,0,1,"Kerap Keluhkan Investasi, Jokowi Diminta Tak Terus-Terusan Bandingkan Indonesia dengan Vietnam",0
320,320,uu revisi kpk sebut bikin anggota dpr kebal hukum,Berita_indonesia,0,0,0,0,0,Revisi UU KPK Disebut Bikin Anggota DPR Kebal Hukum,0
3906,3906,atur ini bikin baru ijazah smp sd dan negeri di medan tak bisa kasek ditandatangani,Berita_indonesia,0,0,0,0,0,Aturan Baru Ini Bikin Ijazah SD dan SMP Negeri di Medan Tak Bisa Ditandatangani Kasek,1
7132,7132,Sebut iba fraksi demokrat dpr di siap program kawal jokowimaruf,Berita_indonesia,0,0,0,0,0,Ibas Sebut Fraksi Demokrat di DPR Siap Kawal Program Jokowi-Maruf,0
203,203,airlangga golkar tegas bukan inisi kpk revisi uu,Berita_indonesia,0,0,0,0,0,Airlangga Tegaskan Golkar Bukan Inisiator Revisi UU KPK,0
4042,4042,kemenk picu ungkap tinggi mati haji angka,Agama,0,0,1,4,0,Kemenkes Ungkap Pemicu Tingginya Angka Kematian Haji 2019 ,0
907,907,ingat kemal mochtar kisah ini turun bobot tubuh dari kg kg jadi,Berita_indonesia,0,1,1,5,1,Ingat Kemal Mochtar? Ini Kisahnya Turunkan Bobot Tubuh dari 120 kg jadi 60 kg,1
4263,4263,Waspada persija kompak jayapura persipura,Olahraga,0,0,0,0,0,Persija Waspadai Kekompakan Persipura Jayapura,0
4100,4100,seru afghanistan talib gencat terima senjata,Berita_indonesia,0,0,0,0,0,Afghanistan Serukan Taliban Terima Gencatan Senjata,0
6355,6355,dari perang dagang perang ke mata uang,Konsultasi_&_Opini,0,0,0,0,0,Dari Perang Dagang ke Perang Mata Uang,0
5677,5677,mampu indonesia penuh dalam protein hewani negeri,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Indonesia Mampu Penuhi Protein Hewani Dalam Negeri,0
3115,3115,impresif catat ronaldo cristiano ke gawang atletico lanjut bakal,Olahraga,0,1,0,0,2,"Catatan Impresif Cristiano Ronaldo ke Gawang Atletico, Bakal Berlanjut?",1
7222,7222,muncul isu santun jaelani korban dul lancar tak pasca ahmad dhani penjara ini fakta,Hiburan_&_Selebriti,0,0,0,0,1,"Muncul Isu Santunan Korban Dul Jaelani Tak Lancar Pasca Ahmad Dhani Dipenjara, Ini Faktanya",1
8159,8159,mensesneg siap jokowi draf perppu bakal terbit untuk kpk,Berita_indonesia,0,1,0,0,2,"Mensesneg Siapkan Draf, Jokowi Bakal Terbitkan Perppu untuk KPK?",1
5404,5404,usaha indonesia digit akan ramai fintech summit and expo,"Keuangan,Ekonomi_&_Bisnis",0,0,1,7,0,100 Perusahaan Digital Akan Ramaikan Indonesia Fintech Summit and Expo 2019,0
2324,2324,sayang mrp tak libat temu dalam presiden tokoh dengan papua,Berita_indonesia,0,0,0,0,0,MRP Sayangkan Tak Dilibatkan dalam Pertemuan Presiden dengan Tokoh Papua,0
2890,2890,hadir pixel akan oktob,Teknologi_&_Sains,0,1,1,7,1,Pixel 4 Akan Hadir 15 Oktober 2019?,1
5305,5305,kalsel raih amh nomin baik,Regional_&_Daerah,0,0,1,4,0,Kalsel Raih Nominator Terbaik AMH 2019,0
7879,7879,anggap laik tak terbang sriwijaya minta air udara henti,Berita_indonesia,0,0,0,0,1,"Dianggap Tak Laik Terbang, Sriwijaya Air Diminta Berhenti Mengudara",0
6332,6332,jakarta persija pecat siap julio banuelo jika dari kalah psi,Olahraga,0,0,0,0,0,Persija Jakarta Siap Pecat Julio Banuelos Jika Kalah dari PSIS,0
1006,1006,kenapa zodiak raisa dan gemini jadi cocok intip nyanyi karakt mereka,Berita_indonesia,0,1,0,0,1,Kenapa Raisa dan Zodiak Gemini Cocok Jadi Penyanyi? Intip Karakter Mereka,1
666,666,Wagub rapimgab dki gelar dprd telah akd bentuk,Berita_indonesia,0,0,0,0,0,Rapimgab Wagub DKI Digelar Setelah AKD DPRD Dibentuk,0
8214,8214,post suzi foto hijab di komentar kepo vagabond seung lee gi bikin heboh,Hiburan_&_Selebriti,0,0,0,0,1,"Suzy Posting Foto Berhijab di 'Vagabond', Komentar Kepo Lee Seung Gi Bikin Heboh",1
5246,5246,morowali bupati kade lantik menkep di dan anggota bpd,Regional_&_Daerah,0,0,1,3,0,Bupati Morowali Lantik 13 Kades di Menkep dan 5 Anggota BPD,0
6562,6562,bj habibi berkacakaca dengar lagu dan kamu kenang,Hiburan_&_Selebriti,0,0,0,0,0,BJ Habibie Berkaca-kaca Dengar Lagu Kamu dan Kenangan,0
7,7,hnw sebut gbhn jamin bangun ri rencana panjang jangka,Berita_indonesia,0,0,0,0,0,HNW Sebut GBHN Jamin Rencana Pembangunan RI Jangka Panjang,0
5911,5911,biji jambu hanya tak untuk demam darah cek lain manfaat,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Jambu Biji Tak Hanya untuk Demam Berdarah, Cek Manfaat Lainnya",1
541,541,dina benah marga dki par busway di dpr depan,Berita_indonesia,0,0,0,0,0,Dinas Marga DKI Benahi Separator Busway di Depan DPR,0
7780,7780,jill resmi gladi nikah usaha jadi souvenir unik sorot,Hiburan_&_Selebriti,0,0,0,0,1,"Jill Gladys Resmi Menikahi Pengusaha, Souvenir Unik Jadi Sorotan",1
1581,1581,tiga hampir pacar tahun mara rooney dan joaquin phoenix tunang akhir,Hiburan_&_Selebriti,0,0,0,0,1,"Hampir Tiga Tahun Pacaran, Rooney Mara dan Joaquin Phoenix Akhirnya Bertunangan",0
7429,7429,viral kendara motor sungai dengan seberang sekda tali rok hulu bukan angkut orang untuk,Berita_indonesia,0,0,0,0,1,"Viral Pengendara Motor Seberangi Sungai dengan Tali, Sekda Rokan Hulu: Bukan untuk Mengangkut Orang",1
2575,2575,kocak wanita kendara mabuk lapor diri sendiri ke polisi,Teknologi_&_Sains,0,0,0,0,1,"Kocak, Pengendara Wanita Mabuk Laporkan Dirinya Sendiri ke Polisi",1
887,887,ekspedisi jalan segar lil hari indonesia lewat web serial,Gaya_Hidup_&_Kesehatan,0,0,1,2,1,"Ekspedisi Segaris, Perjalanan 90 Hari Keliling Indonesia Lewat Serial Web",0
473,473,mahasiswa rombong dan ajar mulai tuju gerak jatim dprd,Berita_indonesia,0,0,0,0,0,Rombongan Mahasiswa dan Pelajar Mulai Bergerak Menuju DPRD Jatim,0
3049,3049,makan buah apel hari tiap ini hal ajaib bakal jadi tubuh pada,Gaya_Hidup_&_Kesehatan,1,0,0,0,2,"Makan Buah Apel Setiap Hari, Hal Ajaib Ini Bakal Terjadi pada Tubuhmu!",1
2741,2741,baru tampil jaguar etyp tahun telah dampar hutan di,Teknologi_&_Sains,0,0,1,6,0,Penampilan Terbaru Jaguar E-Type 1964 Setelah 30 Tahun Terdampar di Hutan,1
4739,4739,pln kompor demo di industri festiv sangih pesona,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,PLN Demo Kompor Industri di Festival Pesona Sangihe,0
1953,1953,ada kabut asap kemenhub sebut di bandara dan kalimantan sumatera tetap operasi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Ada Kabut Asap, Kemenhub Sebut Bandara di Kalimantan dan Sumatera Tetap Beroperasi",0
5222,5222,lg gema serahkanturbowashd eksplorasi bebas,Teknologi_&_Sains,0,0,1,1,0,LG #SerahkanTurboWash3D Gemakan Kebebasan Bereksplorasi,0
6361,6361,preview u timna vs iran fakhri kata latih dan lawan,Olahraga,0,0,1,2,0,Preview Timnas U-19 Vs Iran: Kata Fakhri dan Pelatih Lawan,0
8155,8155,gubernur khofifah kirim juta masker satu bantu korban karhutla di jambi,Berita_indonesia,0,0,0,0,0,Gubernur Khofifah Kirim Satu Juta Masker Bantu Korban Karhutla di Jambi,0
5385,5385,kemkominfo manfaat sosialisasi sosial bantu kpm kepada bpntpkh,Regional_&_Daerah,0,0,0,0,0,Kemkominfo Sosialisasikan Manfaat Bantuan Sosial kepada KPM BPNT/PKH,0
6690,6690,wwf bakar hutan sama indonesia di dengan amazon,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,WWF Samakan Kebakaran Hutan di Indonesia dengan Amazon,0
797,797,Diri massa bubar keranda tinggal kpk di dprd kudu,Berita_indonesia,0,0,0,0,1,"Bubarkan Diri, Massa Tinggalkan Keranda KPK di DPRD Kudus",0
7591,7591,dandan keren jenni umbar blackpink dada bahan pari di week fashion,Hiburan_&_Selebriti,0,0,0,0,0,Dandanan Keren Jennie BLACKPINK Umbar Belahan Dada di Paris Fashion Week,1
595,595,Tegas tni polri solid bantu aman demo anarkisti,Berita_indonesia,0,0,0,0,0,TNI Tegaskan Solid Bantu Polri Amankan Demo Anarkistis,0
243,243,muka susut beka desa air di dasar gajah waduk mungkur muncul,Berita_indonesia,0,0,0,0,1,"Permukaan Air Susut, Bekas Desa di Dasar Waduk Gajah Mungkur Muncul",0
3457,3457,luncur resmi ubah simak toyota baru new calya,Teknologi_&_Sains,0,0,0,0,1,"Resmi Meluncur, Simak Ubahan Terbaru Toyota New Calya   ",1
7659,7659,bahagia ii akhir dahlia terima ganti uang yang di london hilang,Hiburan_&_Selebriti,0,0,0,0,1,"Berakhir Bahagia, Iis Dahlia Terima Pengganti Uang yang Hilang di London",1
8171,8171,Nahrawi imam seragam ikhla orang ini kpk kata soal tahan prote,Berita_indonesia,0,0,0,0,1,"Imam Nahrawi Ikhlas Berseragam Orange, Ini Kata KPK Soal Protes Penahanan",1
5219,5219,mn kahmi hanya rsaddam al umum jihad ketua pb hmi yang sah,Berita_indonesia,0,0,0,0,1,MN KAHMI: Hanya R.Saddam Al Jihad Ketua Umum PB HMI yang Sah,0
1050,1050,sinetron sinopsi tiga orang episod selasa tayang april,Hiburan_&_Selebriti,0,0,1,8,1,"Sinopsis Sinetron 'ORANG KETIGA' Episode 630 Tayang Selasa, 9 April 2019",0
116,116,Beba kendara listrik dari ganjilgenap atur ini alas,Berita_indonesia,0,0,0,0,1,"Kendaraan Listrik Bebas dari Aturan Ganjil-Genap, Ini Alasannya",1
8320,8320,Juno cherli cherri bell ek masuk bayi mungil dalam tuai totebag reaksi banget gema,Hiburan_&_Selebriti,0,0,0,0,1,"Cherly Juno Eks Cherry Belle Masukkan Bayi Mungilnya Dalam Totebag, Tuai Reaksi Gemas Kebangetan",1
4085,4085,pemkab dharmasraya ingat akan nasion hari maritim,Berita_indonesia,0,0,0,0,0,Pemkab Dharmasraya akan Peringati Hari Maritim Nasional,0
1322,1322,foto dengan post tagar proud of akad ivan nikah gunawan sudah,Hiburan_&_Selebriti,0,1,0,0,2,"Posting Foto Dengan Tagar 'Proud of Akad', Ivan Gunawan Sudah Nikah?",1
2662,2662,aruan marsha pakai sudah makeup smp sejak,Hiburan_&_Selebriti,0,0,0,0,0,Marsha Aruan Sudah Pakai Makeup Sejak SMP,1
1551,1551,keluar dari grup menteri wa geng ceria ricardo melaney luna antem maya,Hiburan_&_Selebriti,0,1,0,0,2,"Keluar dari Grup WA Geng Menteri Ceria, Melaney Ricardo & Luna Maya Berantem?",1
4247,4247,mati ekor sapi akibat jembrana mukomuko di,Berita_indonesia,0,0,1,2,0,90 Ekor Sapi Mati Akibat Jembrana di Mukomuko,0
6111,6111,ingin habibi istirahat total keluarga jenguk batas,Berita_indonesia,0,0,0,0,1,"Ingin Habibie Istirahat Total, Keluarga Batasi Penjenguk",0
6556,6556,stop garuda aku alas layan di bandara kertajati komersi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Garuda Akui Alasan Stop Layanan di Bandara Kertajati: Komersial,0
545,545,saksi warga soal mati balita korban keluarga keras angkat,Berita_indonesia,0,0,0,0,0,Kesaksian Warga Soal Kematian Balita Korban Kekerasan Keluarga Angkat,0
3051,3051,weekend libur kendara jauh perhati ideal waktu istirahat bagi sopir,Teknologi_&_Sains,0,0,0,0,1,"Liburan Weekend, Berkendara Jauh Perhatikan Waktu Istirahat Ideal Bagi Sopir",0
2639,2639,Khofifah gubernur kunjung mustika pantai banyuwangi,Berita_indonesia,0,0,0,0,0,Gubernur Khofifah Kunjungi Pantai Mustika Banyuwangi,0
4271,4271,alas bukalapak ini laku mangkas karyawan,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Ini Alasan Bukalapak Lakukan Pemangkasan Karyawan,1
596,596,panglima soal jelas ga air mata masuk ke me pati al tni lumbalumba,Berita_indonesia,0,0,0,0,0,Panglima Jelaskan soal Gas Air Mata Masuk ke Mes Pati TNI AL Lumba-lumba,0
4200,4200,ribu orang dampak topan faxai bandara di tokyo,Berita_indonesia,0,0,1,2,0,17 Ribu Orang Terdampak Topan Faxai di Bandara Tokyo,0
7652,7652,ikonik karakt ini bakal di black kembali widow,Hiburan_&_Selebriti,0,0,0,0,0,Karakter Ikonik Ini Bakal Kembali di 'Black Widow',1
5093,5093,remaja swedia iklim aktivi desak as kongr nyata tindak,Berita_Internasional,0,0,0,0,0,Remaja Swedia Aktivis Iklim Desak Kongres AS Bertindak Nyata,0
1860,1860,tak bisa laku cegah ini imigrasi cara koman pulang veronica,Berita_indonesia,0,0,0,0,1,"Tak Bisa Lakukan Pencegahan, Ini Cara Imigrasi Pulangkan Veronica Koman",1
5713,5713,drone ke serang sri saudi mulyani waspada naik harga minyak,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Serangan Drone ke Saudi, Sri Mulyani Waspadai Kenaikan Harga Minyak",0
574,574,ruu kk ada ancam indonesia penting bisa negara putu koneksi data,Berita_indonesia,0,0,0,0,1,"RUU KKS: Ada Ancaman Kepentingan Indonesia, Negara Bisa Putus Koneksi Data",0
3732,3732,pria pakai cadar cabul ini hasil pegangpegang perempuan jamaah,Berita_indonesia,0,0,0,0,1,"Pakai Cadar, Pria Cabul Ini Berhasil Pegang-pegang Jamaah Perempuan",1
7625,7625,boy william raya ulang mendiang tahun adik lewat haru postingan ini,Hiburan_&_Selebriti,0,0,0,0,0,Boy William Rayakan Ulang Tahun Mendiang Adik Lewat Postingan Mengharukan Ini,1
859,859,on move ini mantan tanda tak akan balik ajak,Gaya_Hidup_&_Kesehatan,0,0,1,1,1,"Move On, Ini 5 Tanda Mantan Tak Akan Mengajakmu Balikan",1
5936,5936,jokowi desak tuju tak rkuhp kesah paripurna di,Berita_indonesia,0,0,0,0,0,Jokowi Didesak Tak Setujui Pengesahan RKUHP di Paripurna,0
4350,4350,alir radikalism dana dari ini saudi kiai jawab said,Agama,0,0,0,0,1,"Aliran Dana Radikalisme dari Saudi, ini Jawaban Kiai Said ",1
1329,1329,sinopsi cinta sinetron senin buta tayang april,Hiburan_&_Selebriti,0,0,1,6,1,"Sinopsis Sinetron 'CINTA BUTA' Tayang Senin, 29 April 2019",0
8225,8225,edar foto balita ahmad raffi sebut mirip fan rafathar slavina nagita terima tak,Hiburan_&_Selebriti,0,0,0,0,1," Beredar Foto Balita Raffi Ahmad Disebut Mirip Rafathar, Fans Nagita Slavina Tak Terima",1
270,270,karyawan ratus boneka pabrik sukabumi di racun makan,Berita_indonesia,0,0,0,0,0,Seratusan Karyawan Pabrik Boneka di Sukabumi Keracunan Makanan,0
338,338,kapolrestab medan hoax jangan ada tidak ada meningg yang,Berita_indonesia,0,0,0,0,1,"Kapolrestabes Medan: Jangan Ada Hoax, Tidak Ada yang Meninggal",0
7229,7229,harga antam turun ema rp jadi rp gram per,"Keuangan,Ekonomi_&_Bisnis",0,0,1,10,2,Harga Emas Antam Turun Rp4.000 Jadi Rp754.000 Per Gram,0
4534,4534,Binotto puji ferrari strategi di gp italia,Olahraga,0,0,0,0,0,Binotto Puji Strategi Ferrari di GP Italia,0
8126,8126,Anissa aziza alam cerita pertama ketemu raditya aku dika sempat syok,Hiburan_&_Selebriti,0,0,0,0,1,"Anissa Aziza Cerita Pengalaman Pertama Ketemu Raditya Dika, Akui Sempat Syok ",1
7905,7905,Sunyaruri danur capai tonton dalam juta hari begini prilli reaksi latuconsina,Hiburan_&_Selebriti,0,0,1,3,1,"'Danur 3: Sunyaruri' Capai 1 Juta Penonton dalam 5 Hari, Begini Reaksi Prilly Latuconsina",1
2075,2075,rapat paripurna resmi dpr pimpin tetap pilih kpk,Berita_indonesia,0,0,1,1,0,Rapat Paripurna DPR Resmi Tetapkan 5 Pimpinan KPK Terpilih,0
4715,4715,netanyahu isyarat serang perintah gaza ke,Berita_indonesia,0,0,0,0,0,Netanyahu Isyaratkan Perintahkan Serangan ke Gaza,0
3856,3856,minta jabat kemenpora garagara fortun sport pajero nggak bisa kejar menteri,Berita_indonesia,0,0,0,0,1,"Pejabat Kemenpora Minta Fortuner, Gara-gara Pajero Sport-nya Nggak Bisa Kejar Menteri",1
2454,2454,airlangga hartarto kader minta di golkar dpr kawal jokowi bijak,Berita_indonesia,0,0,0,0,0,Airlangga Hartarto Minta Kader Golkar di DPR Kawal Kebijakan Jokowi,0
3375,3375,meski ruu kpk sah jumlah fraksi dpr di beri catat,Berita_indonesia,0,0,0,0,1," Meski RUU KPK Disahkan, Sejumlah Fraksi di DPR Beri Catatan   ",0
7714,7714,ojek onlin tolak gabung demo karena buruh alas ini,Berita_indonesia,0,0,0,0,0,Ojek Online Tolak Gabung Demo Buruh Karena Alasan Ini,1
5313,5313,hasil lengkap sabtu tanding nba wib,Olahraga,0,0,1,8,1,"Hasil Lengkap Pertandingan NBA, Sabtu (26/10/2019) WIB",0
6838,6838,ada ibu baru kemenkeu kota sebut aset kerjasama di jakarta,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Ada Ibu Kota Baru, Kemenkeu Sebutkan Kerjasama Aset di Jakarta",0
4267,4267,soal pln blackout tunggu hasil investigasi bareskrim,Berita_indonesia,0,0,0,0,1,"Soal Blackout, PLN: Tunggu Hasil Investigasi Bareskrim",0
4166,4166,Stadion manah baru siap guna prose renovasi rampung sudah,Berita_indonesia,0,0,1,2,1,"Stadion Manahan Baru Siap Digunakan, Proses Renovasi Sudah 99% Rampung",0
1923,1923,Standar indek cemar udara batam mulai dink tetap turun larang ibu rumah hamil keluar,Berita_indonesia,0,0,0,0,1,"Indeks Standar Pencemaran Udara Batam Mulai Turun, Dinkes Tetap Larang Ibu Hamil Keluar Rumah",0
5512,5512,kisah si mungil pengaw laut nusantara,Regional_&_Daerah,0,0,0,0,0,Kisah Si Mungil Pengawal Laut Nusantara,1
6356,6356,barang perlu yang ada dalam mobil pria,Gaya_Hidup_&_Kesehatan,0,0,1,1,0,9 Barang yang Perlu Ada dalam Mobil Pria,1
5256,5256,tak jatah dapat mendikbud pp ini respon muhammadiyah,Berita_indonesia,0,0,0,0,1,"Tak Dapat Jatah Mendikbud, Ini Respons PP Muhammadiyah",1
8317,8317,chef arnold dpr minta segera sahkan garagara ini rkuhp,Hiburan_&_Selebriti,0,0,0,0,0,Chef Arnold 'Minta' DPR Segera Sahkan RKUHP Gara-Gara Ini,1
568,568,Akan menristek sanksi rektor jika ada mahasiswa untuk kerah demo,Berita_indonesia,0,0,0,0,0,Menristek Akan Sanksi Rektor Jika Ada Pengerahan Mahasiswa untuk Demo,0
930,930,ryan reynold dan blake live donasi dukung hak imigran anak,Berita_indonesia,0,0,0,0,0,Ryan Reynolds dan Blake Lively Berdonasi Mendukung Hak Anak Imigran,0
5369,5369,panglima tni makam ziarah ke besar panglima jender soedirman,Berita_indonesia,0,0,0,0,0,Panglima TNI Ziarah ke Makam Panglima Besar Jenderal Soedirman,0
6764,6764,uu revisi kpk untung nilai tambang mafia ini jelas,Teknologi_&_Sains,0,0,0,0,1,"Revisi UU KPK Dinilai Untungkan Mafia Tambang, Ini Penjelasannya",1
6667,6667,mana benar yang sus susanti susanti atau sus simak cerita,Hiburan_&_Selebriti,0,1,0,0,2,"Mana yang Benar, Susi Susanti atau Susy Susanti? Simak Ceritanya",1
4480,4480,laskar desadesa pelangi kini wifi grati sambung,Teknologi_&_Sains,0,0,0,0,0,Desa-Desa 'Laskar Pelangi' Kini Tersambung Wifi Gratis ,0
6126,6126,Revisi tolak kpk uu warga dki jakarta jokowi minta tega,Regional_&_Daerah,0,0,0,0,1,"Tolak Revisi UU KPK, Warga DKI Jakarta Minta Jokowi Tegas",0
1615,1615,jungkook foto orangtua bt ayah ganteng banget awet ibu muda,Hiburan_&_Selebriti,0,0,0,0,1,"Foto Orangtua Jungkook BTS, Ayahnya Ganteng Banget - Ibunya Awet Muda",1
6085,6085,prediksi liga fc bhayangkara bal unit vs,Olahraga,0,0,1,1,0,Prediksi Liga 1: Bhayangkara FC Vs Bali United,0
3635,3635,Islam inspirasi kisah hijab wasit perempuan pertama di sepakbola inggri,Agama,1,0,0,0,1,Inspirasi Islam! Kisah Wasit Perempuan Berhijab Pertama di Sepakbola Inggris,1
6857,6857,psi semarang pecah rekor psm kandang banur begini kiat,Olahraga,0,0,0,0,1,"PSIS Semarang Pecahkan Rekor Kandang PSM, Begini Kiat Banur",1
5133,5133,Raih harga ani ingin teru jakarta jadi kembang kota layak anak,Regional_&_Daerah,0,0,0,0,1,"Raih Penghargaan, Anies Ingin Jakarta Terus Berkembang Jadi Kota Layak Anak",0
8343,8343,ayu ting borong sepeda ting untuk keluarga asisten dan malah pamer cibir,Hiburan_&_Selebriti,0,0,0,0,0,Ayu Ting Ting Borong Sepeda Untuk Keluarga Dan Asisten Malah Dicibir Pamer,1
5991,5991,persib tahan bandung padang semen apa kata albert robert,Olahraga,0,1,1,2,2,"Persib Bandung Ditahan Semen Padang 1-1, Apa Kata Robert Alberts?",1
6086,6086,dube dukacita jerman ata turut wafat bj habibi,Berita_indonesia,0,0,0,0,0,Dubes Jerman Turut Berdukacita Atas Wafatnya BJ Habibie,0
1998,1998,karhutla kait presiden kirim jokowi isi surat desa,Berita_indonesia,0,0,1,2,1,"Terkait Karhutla, Presiden Jokowi Dikirimi Surat Berisi 10 Desakan",0
3900,3900,sma cewek di simalungun kali genjot di warung udah hamil polisi baru lapor,Berita_indonesia,0,0,1,1,1,"Cewek SMA di Simalungun Digenjot 4 Kali di Warung, Udah Hamil Baru Lapor Polisi",1
1745,1745,ketika minta menteri sus maaf dan aku sedikit diri tengil,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,3,Ketika Menteri Susi Minta Maaf dan Akui Dirinya Sedikit Tengil...,1
4103,4103,de gea selang panjang lagi kontrak di mu,Olahraga,0,0,0,0,0,De Gea Selangkah Lagi Perpanjang Kontrak di MU,0
